,Station,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6091,43rd,41.81392260000001,-87.6172724,Historic Site of State Street Stroll,41.8311046,-87.6184003,Historic Site
6092,43rd,41.81392260000001,-87.6172724,Uncle Joe's Tropical Dining,41.80950675436556,-87.61587177825524,Caribbean Restaurant
6093,43rd,41.81392260000001,-87.6172724,Bronzeville Jerk Shack,41.80214899521251,-87.61940201081217,Caribbean Restaurant
6094,43rd,41.81392260000001,-87.6172724,Kennicott Park,41.81448964121747,-87.59771038867953,Park
6095,43rd,41.81392260000001,-87.6172724,Bronzville community,41.829566463681466,-87.62016883895356,Historic Site
6096,43rd,41.81392260000001,-87.6172724,Tennis Pro Academy,41.80924320709508,-87.5942848521266,Tennis Court
6097,43rd,41.81392260000001,-87.6172724,Room 43,41.81667810188055,-87.60012953048788,Performing Arts Venue
6098,43rd,41.81392260000001,-87.6172724,Gorée Cuisine,41.80975217657005,-87.59811669588089,African Restaurant
6099,43rd,41.81392260000001,-87.6172724,Dollar Tree,41.80935199111531,-87.60807887336766,Discount Store
6100,43rd,41.81392260000001,-87.6172724,Mamby on the Beach,41.821452036104986,-87.5971971195873,Beach
6101,43rd,41.81392260000001,-87.6172724,Nickys Gyros,41.817019,-87.631525,Fast Food Restaurant
6102,43rd,41.81392260000001,-87.6172724,Food Xpress,41.82397950884862,-87.62291090014595,Convenience Store
6103,43rd,41.81392260000001,-87.6172724,Chitown Sandwich Club,41.80667031866704,-87.61590490948792,Deli / Bodega
6104,43rd,41.81392260000001,-87.6172724,Southtown Subs,41.83107882132788,-87.6201276358005,Sandwich Place
6105,43rd,41.81392260000001,-87.6172724,TT Nails,41.806117,-87.606788,Cosmetics Shop
6106,43rd,41.81392260000001,-87.6172724,39th St Beach,41.82489846261516,-87.59891410336346,Beach
6107,43rd,41.81392260000001,-87.6172724,Honey 1 BBQ,41.81691,-87.60732,BBQ Joint
6108,43rd,41.81392260000001,-87.6172724,Uncle Remus,41.80956895041865,-87.60729758022751,Fast Food Restaurant
6109,43rd,41.81392260000001,-87.6172724,CTA - Indiana,41.82179407702673,-87.62169085001389,Train Station
6110,43rd,41.81392260000001,-87.6172724,Sharks,41.831049819421416,-87.6198086334991,Seafood Restaurant
6111,43rd,41.81392260000001,-87.6172724,Dollar General,41.82371964029583,-87.61343323165023,Discount Store
6112,43rd,41.81392260000001,-87.6172724,Subway,41.802598720633306,-87.60695936785142,Sandwich Place
6113,43rd,41.81392260000001,-87.6172724,Family Dollar,41.81380042671393,-87.6063182603912,Discount Store
6114,43rd,41.81392260000001,-87.6172724,CTA - 51st,41.802106936464654,-87.61847999193603,Train Station
6115,43rd,41.81392260000001,-87.6172724,Walmart Neighborhood Market,41.808862077283266,-87.60697577825051,Grocery Store
6116,43rd,41.81392260000001,-87.6172724,CTA - 47th,41.80968982913657,-87.63144263198265,Train Station
6117,43rd,41.81392260000001,-87.6172724,Gallery Guichard,41.83050288817817,-87.6166244389035,Art Gallery
6118,43rd,41.81392260000001,-87.6172724,SUBWAY,41.80202555359346,-87.62147006121796,Sandwich Place
6119,43rd,41.81392260000001,-87.6172724,Washington Park,41.79950060993484,-87.60468619552671,Baseball Field
6120,43rd,41.81392260000001,-87.6172724,Baskin-Robbins,41.831299,-87.616798,Ice Cream Shop
6121,43rd,41.81392260000001,-87.6172724,Ross Dress for Less,41.81008582492901,-87.59492774455165,Clothing Store
6122,43rd,41.81392260000001,-87.6172724,Subway,41.83103467331086,-87.62207387203964,Sandwich Place
6123,43rd,41.81392260000001,-87.6172724,Shark's Fish,41.802550346403066,-87.60686788309393,Seafood Restaurant
6124,43rd,41.81392260000001,-87.6172724,Alice's,41.816452747196045,-87.62377549770207,BBQ Joint
6125,43rd,41.81392260000001,-87.6172724,Truth Italian Restaurant,41.823802214208015,-87.62412408781066,Italian Restaurant
6126,43rd,41.81392260000001,-87.6172724,T-Mobile,41.83166333,-87.61564833,Mobile Phone Shop
6127,43rd,41.81392260000001,-87.6172724,Domino's Pizza,41.831091,-87.618388,Pizza Place
6128,43rd,41.81392260000001,-87.6172724,Harold's Chicken Shack,41.83102351811332,-87.61821447396538,Wings Joint
6129,43rd,41.81392260000001,-87.6172724,Popeyes Louisiana Kitchen,41.80974246900425,-87.6056583097968,Fried Chicken Joint
6130,43rd,41.81392260000001,-87.6172724,SUBWAY,41.817019,-87.631525,Sandwich Place
6131,43rd,41.81392260000001,-87.6172724,KFC,41.83128745032478,-87.61898446335908,Fried Chicken Joint
6132,43rd,41.81392260000001,-87.6172724,BP,41.823677,-87.61506595,Gas Station
6133,43rd,41.81392260000001,-87.6172724,Harold's Chicken,41.815205402434785,-87.6062644925613,Fried Chicken Joint
6134,43rd,41.81392260000001,-87.6172724,SUBWAY,41.83134280048808,-87.61471489941272,Sandwich Place
6135,43rd,41.81392260000001,-87.6172724,Chase Bank,41.8309376,-87.6176183,Bank
6136,43rd,41.81392260000001,-87.6172724,Amber Inn,41.82367785488957,-87.62277529633032,Motel
6137,43rd,41.81392260000001,-87.6172724,Mandrake Park,41.82436690498925,-87.60795026922494,Park
6138,47th,41.8180891,-87.63255079999998,Taylor Lauridsen Park,41.817753031372966,-87.64335480767775,Park
6139,47th,41.8180891,-87.63255079999998,Guaranteed Rate Field,41.82987314517242,-87.63372302055359,Baseball Stadium
6140,47th,41.8180891,-87.63255079999998,Mariano's Fresh Market,41.82425288580811,-87.61588952182137,Grocery Store
6141,47th,41.8180891,-87.63255079999998,Blues Brothers Mural / Shelly's Loan & Jewelry Co.,41.80939090482649,-87.61951741077655,Plaza
6142,47th,41.8180891,-87.63255079999998,Ain't She Sweet Cafe,41.81681675268035,-87.61300407564259,Coffee Shop
6143,47th,41.8180891,-87.63255079999998,Kathy De's,41.82775099986832,-87.63993018809043,Hot Dog Joint
6144,47th,41.8180891,-87.63255079999998,Peach's Restaurant,41.80948067255555,-87.61700925698138,Breakfast Spot
6145,47th,41.8180891,-87.63255079999998,Pearl's Place,41.823703588274924,-87.62286838851045,Southern / Soul Food Restaurant
6146,47th,41.8180891,-87.63255079999998,Bake For Me,41.816047653974124,-87.64548804602377,Bakery
6147,47th,41.8180891,-87.63255079999998,Stadium Club,41.829609908287075,-87.63373520902698,Lounge
6148,47th,41.8180891,-87.63255079999998,South Side Community Art Center,41.82460148675287,-87.62288093976144,Art Gallery
6149,47th,41.8180891,-87.63255079999998,Sip & Savor,41.81681724591577,-87.61287605920819,Coffee Shop
6150,47th,41.8180891,-87.63255079999998,Yassa African Restaurant,41.83077998252134,-87.61690649584726,African Restaurant
6151,47th,41.8180891,-87.63255079999998,Chicago's Home Of Chicken & Waffles,41.82266517813711,-87.61669179157784,Southern / Soul Food Restaurant
6152,47th,41.8180891,-87.63255079999998,35th Street Red Hots,41.83088136101031,-87.63893742295008,Hot Dog Joint
6153,47th,41.8180891,-87.63255079999998,Abundance Bakery,41.809128,-87.622411,Bakery
6154,47th,41.8180891,-87.63255079999998,Parkway Ballroom,41.813141879084235,-87.61606404680725,Food
6155,47th,41.8180891,-87.63255079999998,Nickys Gyros,41.817019,-87.631525,Fast Food Restaurant
6156,47th,41.8180891,-87.63255079999998,Bark N' Bites,41.830842184364066,-87.6439301038759,Pet Store
6157,47th,41.8180891,-87.63255079999998,Chicago Blues District,41.81007053839409,-87.61410509512463,Jazz Club
6158,47th,41.8180891,-87.63255079999998,Craft Kave,41.82920921287987,-87.63377448324279,Bar
6159,47th,41.8180891,-87.63255079999998,Section 136,41.83033,-87.63414,Baseball Stadium
6160,47th,41.8180891,-87.63255079999998,Huetiful Salon,41.83203116006654,-87.61766755980568,Salon / Barbershop
6161,47th,41.8180891,-87.63255079999998,gallery guichard,41.80954705679052,-87.61455723289782,Art Gallery
6162,47th,41.8180891,-87.63255079999998,A'Nu Salon & Spa,41.83049005267281,-87.61661466574077,Spa
6163,47th,41.8180891,-87.63255079999998,Starbucks,41.83072651,-87.62681974,Coffee Shop
6164,47th,41.8180891,-87.63255079999998,Diamond Suites,41.830082072858616,-87.63400169872557,Baseball Stadium
6165,47th,41.8180891,-87.63255079999998,Forever Yogurt,41.830734,-87.62712900000001,Frozen Yogurt Shop
6166,47th,41.8180891,-87.63255079999998,Historic Site of State Street Stroll,41.8311046,-87.6184003,Historic Site
6167,47th,41.8180891,-87.63255079999998,Miller Lite Bullpen Sports Bar,41.82919383428206,-87.6337894537516,Sports Bar
6168,47th,41.8180891,-87.63255079999998,Armour Square Park,41.83443196706756,-87.6352113018499,Park
6169,47th,41.8180891,-87.63255079999998,Harold Washington Cultural Center,41.80939497931308,-87.61630169981821,Performing Arts Venue
6170,47th,41.8180891,-87.63255079999998,Bronzville community,41.829566463681466,-87.62016883895356,Historic Site
6171,47th,41.8180891,-87.63255079999998,Buffalo Wings & Rings,41.8316161,-87.6462546,Wings Joint
6172,47th,41.8180891,-87.63255079999998,La Mexicana Taqueria,41.83071385468989,-87.64663142089769,Mexican Restaurant
6173,47th,41.8180891,-87.63255079999998,Morrie O'Malley's Hot Dogs,41.830687,-87.643549,Hot Dog Joint
